S No,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price
1411,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.9
1412,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,5,8.25
1413,Maruti Wagon R AMT VXI,Kochi,2018,27413,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,5.18
1414,Maruti Wagon R AMT VXI,Jaipur,2017,34000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,4.35
1415,Maruti Wagon R AMT VXI,Jaipur,2017,34500,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,
1416,Maruti Wagon R AMT VXI,Mumbai,2017,21000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,
1417,Maruti Wagon R AMT VXI,Mumbai,2016,8500,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,4.22
1418,Maruti Wagon R AMT VXI,Jaipur,2016,68630,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,3.87
1419,Maruti Wagon R AMT VXI,Hyderabad,2016,35000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,5.5
1420,Maruti Wagon R AMT VXI,Mumbai,2016,9000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,4.25
1421,Maruti Wagon R AMT VXI Option,Jaipur,2015,34000,Petrol,Automatic,20.51 kmpl,998 CC,67 bhp,5,3.85
1422,Maruti Wagon R LXI,Delhi,2018,22296,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,
1423,Maruti Wagon R LXI,Ahmedabad,2015,51530,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,3.2
1424,Maruti Wagon R LXI,Kochi,2015,50230,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,3.87
1425,Maruti Wagon R LXI,Kochi,2015,29347,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,
1426,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,3
1427,Maruti Wagon R LXI BS IV,Kochi,2015,43828,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,3.52
1428,Maruti Wagon R LXI BS IV,Delhi,2015,13008,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,3.5
1429,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,3.1
1430,Maruti Wagon R LXI CNG,Ahmedabad,2016,77000,CNG,Manual,26.6 km/kg,998 CC,58.16 bhp,5,3.3
1431,Maruti Wagon R LXI CNG,Pune,2015,70000,CNG,Manual,26.2 km/kg,998 CC,58.2 bhp,5,3.65
1432,Maruti Wagon R LXI CNG,Mumbai,2015,22001,CNG,Manual,26.6 km/kg,998 CC,58.16 bhp,5,3.65
1433,Maruti Wagon R LXI CNG,Pune,2015,55000,CNG,Manual,26.6 km/kg,998 CC,58.16 bhp,5,3.7
1434,Maruti Wagon R LXI Optional,Kolkata,2016,4800,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,3.6
1435,Maruti Wagon R Stingray LXI,Kochi,2015,41836,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,
1436,Maruti Wagon R VXI,Kochi,2019,31817,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,5.34
1437,Maruti Wagon R VXI,Jaipur,2017,39867,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,4.5
1438,Maruti Wagon R VXI,Jaipur,2017,35362,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,3.85
1439,Maruti Wagon R VXI,Delhi,2016,22000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,3.7
1440,Maruti Wagon R VXI,Kolkata,2016,16956,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,3.6
1441,Maruti Wagon R VXI,Coimbatore,2015,72599,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,4.32
1442,Maruti Wagon R VXI,Kolkata,2015,14000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,2.8
1443,Maruti Wagon R VXI,Hyderabad,2015,45295,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,4.3
1444,Maruti Wagon R VXI,Coimbatore,2015,43053,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,4.65
1445,Maruti Wagon R VXI,Ahmedabad,2015,82000,Petrol,Manual,22.5 kmpl,998 CC,67.04 bhp,5,
1446,Maruti Wagon R VXI 1.2,Kochi,2019,17431,Petrol,Manual,21.5 kmpl,1197 CC,81.80 bhp,5,
1447,Maruti Wagon R VXI 1.2,Chennai,2018,9000,Petrol,Manual,21.5 kmpl,1197 CC,81.80 bhp,5,
1448,Maruti Wagon R VXI 1.2,Mumbai,2015,55000,Petrol,Manual,21.5 kmpl,1197 CC,81.80 bhp,5,3.1
1449,Maruti Wagon R VXI 1.2,Jaipur,2015,64876,Petrol,Manual,21.5 kmpl,1197 CC,81.80 bhp,5,3.5
1450,Maruti Wagon R VXI 1.2,Kochi,2015,49818,Petrol,Manual,21.5 kmpl,1197 CC,81.80 bhp,5,4.11
1451,Maruti Wagon R VXI AMT,Mumbai,2018,1997,Petrol,Automatic,22.5 kmpl,998 CC,67 bhp,5,4.45
1452,Maruti Wagon R VXI AMT,Coimbatore,2017,37832,Petrol,Automatic,22.5 kmpl,998 CC,67 bhp,5,5.23
1453,Maruti Wagon R VXI AMT,Kolkata,2017,17000,Petrol,Automatic,22.5 kmpl,998 CC,67 bhp,5,3.95
1454,Maruti Wagon R VXI AMT,Mumbai,2016,8000,Petrol,Automatic,22.5 kmpl,998 CC,67 bhp,5,4.15
1455,Maruti Wagon R VXI AMT,Delhi,2016,30000,Petrol,Automatic,22.5 kmpl,998 CC,67 bhp,5,4.25
1456,Maruti Wagon R VXI AMT Opt,Hyderabad,2016,26000,Petrol,Automatic,22.5 kmpl,998 CC,67 bhp,5,
1457,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,Petrol,Automatic,21.5 kmpl,1197 CC,81.80 bhp,5,3.65
1458,Maruti Wagon R VXI BS IV,Hyderabad,2018,1048,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,4.7
1459,Maruti Wagon R VXI BS IV,Bangalore,2016,62000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,4.45
1460,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,3.5
1461,Maruti Wagon R VXI BS IV,Bangalore,2016,25400,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,
1462,Maruti Wagon R VXI BS IV,Pune,2015,25200,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,3.35
1463,Maruti Wagon R VXI BS IV with ABS,Kolkata,2016,29930,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,5,3.35
1464,Maruti Wagon R VXI Plus,Kolkata,2018,10000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,5,4.5
1465,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,Petrol,Automatic,21.5 kmpl,1197 CC,81.80 bhp,5,6.25
1466,Toyota Camry 2.5 Hybrid,Pune,2018,17585,Petrol,Automatic,19.16 kmpl,2494 CC,157.7 bhp,5,32
1467,Toyota Camry Hybrid,Pune,2018,17000,Petrol,Automatic,19.16 kmpl,2494 CC,158.2 bhp,5,32
1468,Toyota Camry Hybrid,Chennai,2016,29277,Petrol,Automatic,19.16 kmpl,2494 CC,158.2 bhp,5,27
1469,Toyota Camry Hybrid,Delhi,2015,25000,Petrol,Automatic,19.16 kmpl,2494 CC,158.2 bhp,5,25
1470,Toyota Camry Hybrid,Mumbai,2015,33500,Petrol,Automatic,19.16 kmpl,2494 CC,158.2 bhp,5,19.75
1471,Toyota Camry Hybrid 2.5,Coimbatore,2017,23249,Petrol,Automatic,19.16 kmpl,2487 CC,175.67 bhp,5,26.11
1472,Toyota Camry Hybrid 2.5,Ahmedabad,2016,16000,Petrol,Automatic,19.16 kmpl,2487 CC,175.67 bhp,5,
1473,Toyota Corolla 1.8 J,Delhi,2015,12000,Petrol,Manual,14.53 kmpl,1798 CC,138 bhp,5,11
1474,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Petrol,Manual,14.28 kmpl,1798 CC,138.03 bhp,5,11.5
1475,Toyota Corolla Altis 1.8 GL,Coimbatore,2015,53920,Petrol,Manual,14.28 kmpl,1798 CC,138.03 bhp,5,10.77
1476,Toyota Corolla Altis 1.8 Limited Edition,Mumbai,2015,49000,Petrol,Manual,14.28 kmpl,1798 CC,138.03 bhp,5,8.95
1477,Toyota Corolla Altis 1.8 VL CVT,Kochi,2018,28321,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,17.49
1478,Toyota Corolla Altis 1.8 VL CVT,Kolkata,2018,5000,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,16.95
1479,Toyota Corolla Altis 1.8 VL CVT,Delhi,2017,21000,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,18
1480,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,11.99
1481,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2016,41617,Petrol,Automatic,14.53 kmpl,1794 CC,138.1 bhp,5,14.14
1482,Toyota Corolla Altis 2008-2013 1.8 VL AT,Pune,2015,43000,Petrol,Automatic,14.53 kmpl,1794 CC,138.1 bhp,5,12.5
1483,Toyota Corolla Altis D-4D G,Mumbai,2016,31700,Diesel,Manual,21.43 kmpl,1364 CC,87.2 bhp,5,
1484,Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,Diesel,Manual,21.43 kmpl,1364 CC,87.2 bhp,5,16.5
1485,Toyota Corolla Altis D-4D J,Kolkata,2015,45000,Diesel,Manual,21.43 kmpl,1364 CC,87.2 bhp,5,7.35
1486,Toyota Corolla Altis G AT,Mumbai,2016,52001,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,10.11
1487,Toyota Corolla Altis GL MT,Coimbatore,2016,33690,Petrol,Manual,14.28 kmpl,1798 CC,138.03 bhp,5,14.6
1488,Toyota Corolla Altis JS MT,Kolkata,2015,46000,Petrol,Manual,14.28 kmpl,1798 CC,138.03 bhp,5,6.95
1489,Toyota Corolla Altis VL AT,Coimbatore,2019,10660,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,
1490,Toyota Corolla Altis VL AT,Bangalore,2018,1331,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,20
1491,Toyota Corolla Altis VL AT,Mumbai,2015,68000,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,9.75
1492,Toyota Corolla Altis VL AT,Mumbai,2015,42000,Petrol,Automatic,14.28 kmpl,1798 CC,138.03 bhp,5,
1493,Toyota Etios 1.4 VXD,Pune,2018,3000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,7.9
1494,Toyota Etios Cross 1.2L G,Coimbatore,2015,46950,Petrol,Manual,17.71 kmpl,1197 CC,78.8 bhp,5,
1495,Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,6.85
1496,Toyota Etios Cross 1.4 GD,Ahmedabad,2017,42000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,6.25
1497,Toyota Etios Cross 1.4L GD,Kochi,2016,36681,Diesel,Manual,23.59 kmpl,1364 CC,67.06 bhp,5,6.71
1498,Toyota Etios G,Pune,2015,190000,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5,3.85
1499,Toyota Etios GD,Hyderabad,2015,116000,Diesel,Manual,23.59 kmpl,1364 CC,67.05 bhp,5,5.8
1500,Toyota Etios GD SP,Coimbatore,2016,53702,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,6.55
1501,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,Petrol,Manual,17.71 kmpl,1197 CC,78.9 bhp,5,4.57
1502,Toyota Etios Liva 1.2 VX Dual Tone,Coimbatore,2019,20877,Petrol,Manual,18.16 kmpl,1197 CC,78.9 bhp,5,7.27
1503,Toyota Etios Liva 1.4 VXD,Pune,2016,104350,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,
1504,Toyota Etios Liva G,Chennai,2015,53713,Petrol,Manual,17.71 kmpl,1197 CC,78.9 bhp,5,4.2
1505,Toyota Etios Liva G,Kochi,2015,52207,Petrol,Manual,17.71 kmpl,1197 CC,78.9 bhp,5,4.56
1506,Toyota Etios Liva GD,Coimbatore,2015,49894,Diesel,Manual,23.59 kmpl,1364 CC,67.06 bhp,5,5.27
1507,Toyota Etios Liva GD SP,Hyderabad,2015,69189,Diesel,Manual,23.59 kmpl,1364 CC,67.06 bhp,5,5.3
1508,Toyota Etios Liva VD,Coimbatore,2016,29108,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,
1509,Toyota Etios V,Kochi,2017,27100,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5,6.37
1510,Toyota Etios V,Kochi,2017,35007,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5,
1511,Toyota Etios V,Kolkata,2015,12000,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5,4.5
1512,Toyota Etios VX,Coimbatore,2016,33415,Petrol,Manual,16.78 kmpl,1496 CC,88.73 bhp,5,6.58
1513,Toyota Etios VXD,Pune,2015,65000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,5,5
1514,Toyota Fortuner 2.8 2WD AT,Kochi,2019,21719,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7,33.13
1515,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7,30.85
1516,Toyota Fortuner 2.8 2WD AT,Ahmedabad,2017,15000,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7,30
1517,Toyota Fortuner 2.8 2WD AT,Pune,2017,29000,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7,31
1518,Toyota Fortuner 2.8 2WD AT,Delhi,2017,40000,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7,30
1519,Toyota Fortuner 2.8 2WD AT,Ahmedabad,2016,88008,Diesel,Automatic,12.9 kmpl,2755 CC,174.5 bhp,7,22.5
1520,Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,7,35.82
1521,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,7,28.85
1522,Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,7,18.9
1523,Toyota Fortuner 2.8 4WD MT,Bangalore,2015,150386,Diesel,Manual,14.24 kmpl,2755 CC,174.5 bhp,7,23
1524,Toyota Fortuner 3.0 Diesel,Kolkata,2019,80000,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,7,8.99
1525,Toyota Fortuner 3.0 Diesel,Hyderabad,2016,99593,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,7,23.5
1526,Toyota Fortuner 4x2 4 Speed AT,Jaipur,2015,94000,Diesel,Automatic,11.5 kmpl,2982 CC,169 bhp,7,20.5
1527,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,Diesel,Automatic,11.5 kmpl,2982 CC,169 bhp,7,19.48
1528,Toyota Fortuner 4x2 AT,Hyderabad,2016,55547,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,24.99
1529,Toyota Fortuner 4x2 AT,Mumbai,2015,43690,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,17.11
1530,Toyota Fortuner 4x2 AT,Coimbatore,2015,101337,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,21.67
1531,Toyota Fortuner 4x2 AT,Kochi,2015,51535,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,19.03
1532,Toyota Fortuner 4x2 AT,Kochi,2015,47566,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,20.25
1533,Toyota Fortuner 4x2 AT,Pune,2015,36000,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,22
1534,Toyota Fortuner 4x2 AT,Jaipur,2015,100000,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,19
1535,Toyota Fortuner 4x2 AT,Delhi,2015,92000,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,19.75
1536,Toyota Fortuner 4x2 AT TRD Sportivo,Mumbai,2016,35000,Diesel,Automatic,12.55 kmpl,2982 CC,168.7 bhp,7,
1537,Toyota Fortuner 4x2 AT TRD Sportivo,Delhi,2015,36000,Diesel,Automatic,12.55 kmpl,2982 CC,168.7 bhp,7,21.5
1538,Toyota Fortuner 4x2 AT TRD Sportivo,Pune,2015,59000,Diesel,Automatic,12.55 kmpl,2982 CC,168.7 bhp,7,
1539,Toyota Fortuner 4x2 Manual,Jaipur,2016,73053,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,7,20
1540,Toyota Fortuner 4x2 Manual,Hyderabad,2015,73500,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,7,22
1541,Toyota Fortuner 4x2 Manual,Jaipur,2015,59000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,7,23
1542,Toyota Fortuner 4x2 Manual,Mumbai,2015,31000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,7,19.85
1543,Toyota Fortuner 4x2 Manual,Chennai,2015,99000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,7,20.5
1544,Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,7,18.75
1545,Toyota Fortuner 4x2 MT TRD Sportivo,Hyderabad,2015,19317,Diesel,Manual,13.0 kmpl,2982 CC,168.7 bhp,7,24.5
1546,Toyota Fortuner 4x4 AT,Kochi,2018,37713,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,31.62
1547,Toyota Fortuner 4x4 AT,Delhi,2017,25000,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,32
1548,Toyota Fortuner 4x4 AT,Coimbatore,2017,68319,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,25.12
1549,Toyota Fortuner 4x4 AT,Delhi,2015,90000,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,21.5
1550,Toyota Fortuner 4x4 AT,Chennai,2015,95000,Diesel,Automatic,12.55 kmpl,2982 CC,168.5 bhp,7,19.6
1551,Toyota Fortuner 4x4 MT,Hyderabad,2018,39927,Diesel,Manual,12.55 kmpl,2982 CC,168.5 bhp,7,32.1
1552,Toyota Fortuner 4x4 MT,Coimbatore,2017,47198,Diesel,Manual,12.55 kmpl,2982 CC,168.5 bhp,7,28.42
1553,Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2016,90000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,10.9
1554,Toyota Innova 2.5 G (Diesel) 7 Seater,Kochi,2016,43518,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,7,
1555,Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,2015,100000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,10.25
1556,Toyota Innova 2.5 G (Diesel) 7 Seater,Mumbai,2015,102000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,8.25
1557,Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,2015,205000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,
1558,Toyota Innova 2.5 G (Diesel) 7 Seater,Coimbatore,2015,54278,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,
1559,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2015,36983,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,7,
1560,Toyota Innova 2.5 G (Diesel) 8 Seater,Kochi,2017,29219,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,13.48
1561,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,14.49
1562,Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2016,24000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,
1563,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2015,84415,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,13.5
1564,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2015,75000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,11.75
1565,Toyota Innova 2.5 G (Diesel) 8 Seater,Kolkata,2015,73000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,
1566,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,7,12.8
1567,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,2017,33901,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8,14.29
1568,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2015,147848,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8,13.2
1569,Toyota Innova 2.5 GX (Diesel) 7 Seater,Coimbatore,2017,72717,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,14.52
1570,Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,2016,90000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,13.9
1571,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Kochi,2017,57539,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,7,12.83
1572,Toyota Innova 2.5 GX (Diesel) 8 Seater,Mumbai,2015,48000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,8,11.75
1573,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,Mumbai,2016,24104,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,8,
1574,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2015,80883,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,7,13.5
1575,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2016,50000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8,15.65
1576,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2015,100000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8,13.5
1577,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,8,15.5
1578,Toyota Innova 2.5 VX (Diesel) 7 Seater,Kolkata,2016,105000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,
1579,Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,2015,70000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,12
1580,Toyota Innova 2.5 VX (Diesel) 7 Seater,Pune,2015,65000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,15
1581,Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,11.99
1582,Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2015,45000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,13.25
1583,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2015,134000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,7,
1584,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2015,77000,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,8,12.5
1585,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,14.3
1586,Toyota Innova 2.5 Z Diesel 7 Seater,Jaipur,2015,100000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,12
1587,Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,12.5
1588,Toyota Innova 2.5 ZX Diesel 7 Seater,Kochi,2015,59751,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,11.62
1589,Toyota Innova 2.5 ZX Diesel 7 Seater,Bangalore,2015,86398,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,15.2
1590,Toyota Innova 2.5 ZX Diesel 7 Seater,Kochi,2015,59299,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,7,
1591,Toyota Innova Crysta 2.4 G MT,Hyderabad,2016,121362,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,16
1592,Toyota Innova Crysta 2.4 G MT 8S,Kochi,2018,21302,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,8,
1593,Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,8,16.5
1594,Toyota Innova Crysta 2.4 GX MT,Chennai,2017,67489,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,16.5
1595,Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,16.5
1596,Toyota Innova Crysta 2.4 GX MT 8S,Mumbai,2017,22000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,8,16.5
1597,Toyota Innova Crysta 2.4 GX MT 8S,Hyderabad,2017,52000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,8,17.5
1598,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,22.2
1599,Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,19.92
1600,Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,24393,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,20.4
1601,Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,67000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,16.5
1602,Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,17.65
1603,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,16.95
1604,Toyota Innova Crysta 2.4 VX MT,Mumbai,2016,25121,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,7,17.11
1605,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,11241,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,8,22.55
1606,Toyota Innova Crysta 2.4 VX MT 8S,Coimbatore,2019,31271,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,8,21.42
